0	???	Unknown	0	0	0	0
81	17NetworksLHDorsAttnBPostC9	17Networks_LH_DorsAttnB_PostC_9	0	118	21	255
82	17NetworksLHDorsAttnBFEF1	17Networks_LH_DorsAttnB_FEF_1	0	119	15	255
83	17NetworksLHDorsAttnBFEF2	17Networks_LH_DorsAttnB_FEF_2	0	119	16	255
84	17NetworksLHDorsAttnBFEF3	17Networks_LH_DorsAttnB_FEF_3	0	119	17	255
85	17NetworksLHDorsAttnBPrCv1	17Networks_LH_DorsAttnB_PrCv_1	0	119	18	255
86	17NetworksLHSalVentAttnAParOper1	17Networks_LH_SalVentAttnA_ParOper_1	196	58	251	255
87	17NetworksLHSalVentAttnAParOper2	17Networks_LH_SalVentAttnA_ParOper_2	196	58	252	255
88	17NetworksLHSalVentAttnAParOper3	17Networks_LH_SalVentAttnA_ParOper_3	196	58	253	255
89	17NetworksLHSalVentAttnAIns1	17Networks_LH_SalVentAttnA_Ins_1	196	59	249	255
90	17NetworksLHSalVentAttnAIns2	17Networks_LH_SalVentAttnA_Ins_2	196	59	251	255
91	17NetworksLHSalVentAttnAIns3	17Networks_LH_SalVentAttnA_Ins_3	196	59	252	255
92	17NetworksLHSalVentAttnAIns4	17Networks_LH_SalVentAttnA_Ins_4	196	59	253	255
93	17NetworksLHSalVentAttnAIns5	17Networks_LH_SalVentAttnA_Ins_5	196	59	254	255
94	17NetworksLHSalVentAttnAIns6	17Networks_LH_SalVentAttnA_Ins_6	196	59	255	255
95	17NetworksLHSalVentAttnAParMed1	17Networks_LH_SalVentAttnA_ParMed_1	193	52	249	255
96	17NetworksLHSalVentAttnAParMed2	17Networks_LH_SalVentAttnA_ParMed_2	193	52	250	255
97	17NetworksLHSalVentAttnAParMed3	17Networks_LH_SalVentAttnA_ParMed_3	193	52	251	255
98	17NetworksLHSalVentAttnAFrMed1	17Networks_LH_SalVentAttnA_FrMed_1	197	58	251	255
99	17NetworksLHSalVentAttnAFrMed2	17Networks_LH_SalVentAttnA_FrMed_2	197	58	252	255
100	17NetworksLHSalVentAttnAFrMed3	17Networks_LH_SalVentAttnA_FrMed_3	197	58	253	255
101	17NetworksLHSalVentAttnBPFCl1	17Networks_LH_SalVentAttnB_PFCl_1	255	153	214	255
102	17NetworksLHSalVentAttnBPFCl2	17Networks_LH_SalVentAttnB_PFCl_2	255	153	215	255
103	17NetworksLHSalVentAttnBPFCl3	17Networks_LH_SalVentAttnB_PFCl_3	255	153	216	255
104	17NetworksLHSalVentAttnBPFCv1	17Networks_LH_SalVentAttnB_PFCv_1	255	153	217	255
105	17NetworksLHSalVentAttnBPFCv2	17Networks_LH_SalVentAttnB_PFCv_2	255	153	218	255
106	17NetworksLHSalVentAttnBPFCv3	17Networks_LH_SalVentAttnB_PFCv_3	255	153	219	255
107	17NetworksLHSalVentAttnBOFC1	17Networks_LH_SalVentAttnB_OFC_1	255	152	213	255
108	17NetworksLHSalVentAttnBPFCmp1	17Networks_LH_SalVentAttnB_PFCmp_1	255	151	214	255
109	17NetworksLHLimbicOFC1	17Networks_LH_Limbic_OFC_1	122	135	49	255
110	17NetworksLHLimbicOFC2	17Networks_LH_Limbic_OFC_2	122	135	51	255
111	17NetworksLHLimbicOFC3	17Networks_LH_Limbic_OFC_3	122	135	52	255
112	17NetworksLHLimbicOFC4	17Networks_LH_Limbic_OFC_4	122	135	53	255
113	17NetworksLHLimbicOFC5	17Networks_LH_Limbic_OFC_5	122	135	54	255
114	17NetworksLHLimbicTempPole1	17Networks_LH_Limbic_TempPole_1	220	248	162	255
115	17NetworksLHLimbicTempPole2	17Networks_LH_Limbic_TempPole_2	220	248	163	255
116	17NetworksLHLimbicTempPole3	17Networks_LH_Limbic_TempPole_3	220	248	165	255
117	17NetworksLHLimbicTempPole4	17Networks_LH_Limbic_TempPole_4	220	248	166	255
118	17NetworksLHLimbicTempPole5	17Networks_LH_Limbic_TempPole_5	220	248	167	255
119	17NetworksLHLimbicTempPole6	17Networks_LH_Limbic_TempPole_6	220	248	168	255
120	17NetworksLHLimbicTempPole7	17Networks_LH_Limbic_TempPole_7	220	248	169	255
121	17NetworksLHContATemp1	17Networks_LH_ContA_Temp_1	230	148	35	255
122	17NetworksLHContAIPS1	17Networks_LH_ContA_IPS_1	230	148	34	255
123	17NetworksLHContAIPS2	17Networks_LH_ContA_IPS_2	230	148	36	255
124	17NetworksLHContAIPS3	17Networks_LH_ContA_IPS_3	230	148	37	255
125	17NetworksLHContAIPS4	17Networks_LH_ContA_IPS_4	230	148	38	255
126	17NetworksLHContAIPS5	17Networks_LH_ContA_IPS_5	230	148	39	255
127	17NetworksLHContAPFCd1	17Networks_LH_ContA_PFCd_1	230	149	35	255
128	17NetworksLHContAPFCl1	17Networks_LH_ContA_PFCl_1	230	149	34	255
129	17NetworksLHContAPFCl2	17Networks_LH_ContA_PFCl_2	230	149	36	255
130	17NetworksLHContAPFCl3	17Networks_LH_ContA_PFCl_3	230	149	37	255
131	17NetworksLHContAPFCl4	17Networks_LH_ContA_PFCl_4	230	149	38	255
132	17NetworksLHContAPFCl5	17Networks_LH_ContA_PFCl_5	230	149	39	255
133	17NetworksLHContACinga1	17Networks_LH_ContA_Cinga_1	231	148	36	255
134	17NetworksLHContBTemp1	17Networks_LH_ContB_Temp_1	135	50	75	255
135	17NetworksLHContBTemp2	17Networks_LH_ContB_Temp_2	135	50	76	255
136	17NetworksLHContBIPL1	17Networks_LH_ContB_IPL_1	135	50	77	255
137	17NetworksLHContBIPL2	17Networks_LH_ContB_IPL_2	135	50	78	255
138	17NetworksLHContBIPL3	17Networks_LH_ContB_IPL_3	135	50	79	255
139	17NetworksLHContBPFCd1	17Networks_LH_ContB_PFCd_1	135	51	75	255
140	17NetworksLHContBPFClv1	17Networks_LH_ContB_PFClv_1	136	50	75	255
141	17NetworksLHContBPFClv2	17Networks_LH_ContB_PFClv_2	136	50	76	255
142	17NetworksLHContBPFClv3	17Networks_LH_ContB_PFClv_3	136	50	77	255
143	17NetworksLHContBPFCmp1	17Networks_LH_ContB_PFCmp_1	136	50	78	255
144	17NetworksLHContCpCun1	17Networks_LH_ContC_pCun_1	119	140	177	255
145	17NetworksLHContCpCun2	17Networks_LH_ContC_pCun_2	119	140	178	255
146	17NetworksLHContCpCun3	17Networks_LH_ContC_pCun_3	119	140	179	255
147	17NetworksLHContCCingp1	17Networks_LH_ContC_Cingp_1	119	140	180	255
148	17NetworksLHContCCingp2	17Networks_LH_ContC_Cingp_2	119	140	181	255
149	17NetworksLHDefaultAIPL1	17Networks_LH_DefaultA_IPL_1	255	255	1	255
150	17NetworksLHDefaultAIPL2	17Networks_LH_DefaultA_IPL_2	255	255	2	255
151	17NetworksLHDefaultAPFCd1	17Networks_LH_DefaultA_PFCd_1	255	255	3	255
152	17NetworksLHDefaultAPFCd2	17Networks_LH_DefaultA_PFCd_2	255	255	4	255
153	17NetworksLHDefaultAPFCd3	17Networks_LH_DefaultA_PFCd_3	255	255	5	255
154	17NetworksLHDefaultAPCC1	17Networks_LH_DefaultA_PCC_1	255	254	1	255
155	17NetworksLHDefaultAPCC2	17Networks_LH_DefaultA_PCC_2	255	254	2	255
156	17NetworksLHDefaultAPCC3	17Networks_LH_DefaultA_PCC_3	255	254	3	255
157	17NetworksLHDefaultAPCC4	17Networks_LH_DefaultA_PCC_4	255	254	4	255
158	17NetworksLHDefaultAPCC5	17Networks_LH_DefaultA_PCC_5	255	254	5	255
159	17NetworksLHDefaultAPCC6	17Networks_LH_DefaultA_PCC_6	255	254	6	255
160	17NetworksLHDefaultAPCC7	17Networks_LH_DefaultA_PCC_7	255	254	7	255
161	17NetworksLHDefaultAPFCm1	17Networks_LH_DefaultA_PFCm_1	254	255	1	255
162	17NetworksLHDefaultAPFCm2	17Networks_LH_DefaultA_PFCm_2	254	255	2	255
163	17NetworksLHDefaultAPFCm3	17Networks_LH_DefaultA_PFCm_3	254	255	3	255
164	17NetworksLHDefaultAPFCm4	17Networks_LH_DefaultA_PFCm_4	254	255	4	255
165	17NetworksLHDefaultAPFCm5	17Networks_LH_DefaultA_PFCm_5	254	255	5	255
166	17NetworksLHDefaultAPFCm6	17Networks_LH_DefaultA_PFCm_6	254	255	6	255
167	17NetworksLHDefaultBTemp1	17Networks_LH_DefaultB_Temp_1	205	62	77	255
168	17NetworksLHDefaultBTemp2	17Networks_LH_DefaultB_Temp_2	205	62	79	255
169	17NetworksLHDefaultBTemp3	17Networks_LH_DefaultB_Temp_3	205	62	80	255
170	17NetworksLHDefaultBTemp4	17Networks_LH_DefaultB_Temp_4	205	62	81	255
171	17NetworksLHDefaultBTemp5	17Networks_LH_DefaultB_Temp_5	205	62	82	255
172	17NetworksLHDefaultBTemp6	17Networks_LH_DefaultB_Temp_6	205	62	83	255
173	17NetworksLHDefaultBIPL1	17Networks_LH_DefaultB_IPL_1	205	62	84	255
174	17NetworksLHDefaultBIPL2	17Networks_LH_DefaultB_IPL_2	205	62	85	255
175	17NetworksLHDefaultBPFCd1	17Networks_LH_DefaultB_PFCd_1	205	63	77	255
176	17NetworksLHDefaultBPFCd2	17Networks_LH_DefaultB_PFCd_2	205	63	79	255
177	17NetworksLHDefaultBPFCd3	17Networks_LH_DefaultB_PFCd_3	205	63	80	255
178	17NetworksLHDefaultBPFCd4	17Networks_LH_DefaultB_PFCd_4	205	63	81	255
179	17NetworksLHDefaultBPFCd5	17Networks_LH_DefaultB_PFCd_5	205	63	82	255
180	17NetworksLHDefaultBPFCd6	17Networks_LH_DefaultB_PFCd_6	205	63	83	255
181	17NetworksLHDefaultBPFCl1	17Networks_LH_DefaultB_PFCl_1	205	63	84	255
182	17NetworksLHDefaultBPFCl2	17Networks_LH_DefaultB_PFCl_2	205	63	85	255
183	17NetworksLHDefaultBPFCv1	17Networks_LH_DefaultB_PFCv_1	206	62	77	255
184	17NetworksLHDefaultBPFCv2	17Networks_LH_DefaultB_PFCv_2	206	62	79	255
185	17NetworksLHDefaultBPFCv3	17Networks_LH_DefaultB_PFCv_3	206	62	80	255
186	17NetworksLHDefaultBPFCv4	17Networks_LH_DefaultB_PFCv_4	206	62	81	255
187	17NetworksLHDefaultBPFCv5	17Networks_LH_DefaultB_PFCv_5	206	62	82	255
188	17NetworksLHDefaultCIPL1	17Networks_LH_DefaultC_IPL_1	0	0	131	255
189	17NetworksLHDefaultCRsp1	17Networks_LH_DefaultC_Rsp_1	0	0	132	255
190	17NetworksLHDefaultCRsp2	17Networks_LH_DefaultC_Rsp_2	0	0	133	255
191	17NetworksLHDefaultCRsp3	17Networks_LH_DefaultC_Rsp_3	0	0	134	255
192	17NetworksLHDefaultCPHC1	17Networks_LH_DefaultC_PHC_1	0	1	131	255
193	17NetworksLHDefaultCPHC2	17Networks_LH_DefaultC_PHC_2	0	1	132	255
194	17NetworksLHDefaultCPHC3	17Networks_LH_DefaultC_PHC_3	0	1	133	255
195	17NetworksLHTempPar1	17Networks_LH_TempPar_1	12	48	254	255
196	17NetworksLHTempPar2	17Networks_LH_TempPar_2	9	41	249	255
197	17NetworksLHTempPar3	17Networks_LH_TempPar_3	9	41	250	255
198	17NetworksLHTempPar4	17Networks_LH_TempPar_4	9	41	251	255
199	17NetworksLHTempPar5	17Networks_LH_TempPar_5	9	41	252	255
200	17NetworksLHTempPar6	17Networks_LH_TempPar_6	9	41	253	255
201	17NetworksRHVisCentExStr1	17Networks_RH_VisCent_ExStr_1	124	19	131	255
202	17NetworksRHVisCentExStr2	17Networks_RH_VisCent_ExStr_2	124	19	132	255
203	17NetworksRHVisCentExStr3	17Networks_RH_VisCent_ExStr_3	124	19	133	255
204	17NetworksRHVisCentExStr4	17Networks_RH_VisCent_ExStr_4	124	19	134	255
205	17NetworksRHVisCentExStr5	17Networks_RH_VisCent_ExStr_5	124	19	136	255
206	17NetworksRHVisCentExStr6	17Networks_RH_VisCent_ExStr_6	124	19	137	255
207	17NetworksRHVisCentExStr7	17Networks_RH_VisCent_ExStr_7	124	19	138	255
208	17NetworksRHVisCentExStr8	17Networks_RH_VisCent_ExStr_8	124	19	139	255
209	17NetworksRHVisCentExStr9	17Networks_RH_VisCent_ExStr_9	124	19	140	255
210	17NetworksRHVisCentExStr10	17Networks_RH_VisCent_ExStr_10	124	19	141	255
211	17NetworksRHVisCentExStr11	17Networks_RH_VisCent_ExStr_11	124	19	142	255
212	17NetworksRHVisCentExStr12	17Networks_RH_VisCent_ExStr_12	124	20	135	255
213	17NetworksRHVisPeriExStrSup1	17Networks_RH_VisPeri_ExStrSup_1	250	0	0	255
214	17NetworksRHVisPeriExStrSup2	17Networks_RH_VisPeri_ExStrSup_2	250	0	2	255
215	17NetworksRHVisPeriExStrSup3	17Networks_RH_VisPeri_ExStrSup_3	250	0	3	255
216	17NetworksRHVisPeriExStrSup4	17Networks_RH_VisPeri_ExStrSup_4	250	0	4	255
217	17NetworksRHVisPeriExStrSup5	17Networks_RH_VisPeri_ExStrSup_5	250	0	5	255
218	17NetworksRHVisPeriExStrSup6	17Networks_RH_VisPeri_ExStrSup_6	250	0	6	255
219	17NetworksRHVisPeriExStrSup7	17Networks_RH_VisPeri_ExStrSup_7	250	0	7	255
220	17NetworksRHVisPeriExStrSup8	17Networks_RH_VisPeri_ExStrSup_8	250	0	8	255
221	17NetworksRHVisPeriExStrSup9	17Networks_RH_VisPeri_ExStrSup_9	250	1	1	255
222	17NetworksRHVisPeriExStrSup10	17Networks_RH_VisPeri_ExStrSup_10	250	1	2	255
223	17NetworksRHVisPeriExStrSup11	17Networks_RH_VisPeri_ExStrSup_11	250	1	3	255
224	17NetworksRHSomMotA1	17Networks_RH_SomMotA_1	74	130	181	255
225	17NetworksRHSomMotA2	17Networks_RH_SomMotA_2	74	131	174	255
226	17NetworksRHSomMotA3	17Networks_RH_SomMotA_3	74	131	175	255
227	17NetworksRHSomMotA4	17Networks_RH_SomMotA_4	74	131	176	255
228	17NetworksRHSomMotA5	17Networks_RH_SomMotA_5	74	131	177	255
229	17NetworksRHSomMotA6	17Networks_RH_SomMotA_6	74	131	178	255
230	17NetworksRHSomMotA7	17Networks_RH_SomMotA_7	74	131	179	255
231	17NetworksRHSomMotA8	17Networks_RH_SomMotA_8	74	131	180	255
232	17NetworksRHSomMotA9	17Networks_RH_SomMotA_9	74	131	182	255
233	17NetworksRHSomMotA10	17Networks_RH_SomMotA_10	74	131	183	255
234	17NetworksRHSomMotA11	17Networks_RH_SomMotA_11	74	131	184	255
235	17NetworksRHSomMotA12	17Networks_RH_SomMotA_12	74	131	185	255
236	17NetworksRHSomMotA13	17Networks_RH_SomMotA_13	74	131	186	255
237	17NetworksRHSomMotA14	17Networks_RH_SomMotA_14	74	131	187	255
238	17NetworksRHSomMotA15	17Networks_RH_SomMotA_15	74	131	188	255
239	17NetworksRHSomMotA16	17Networks_RH_SomMotA_16	74	132	181	255
240	17NetworksRHSomMotA17	17Networks_RH_SomMotA_17	74	132	182	255
241	17NetworksRHSomMotA18	17Networks_RH_SomMotA_18	74	132	183	255
242	17NetworksRHSomMotA19	17Networks_RH_SomMotA_19	74	132	184	255
243	17NetworksRHSomMotA20	17Networks_RH_SomMotA_20	74	132	185	255
244	17NetworksRHSomMotBS21	17Networks_RH_SomMotB_S2_1	47	205	158	255
245	17NetworksRHSomMotBS22	17Networks_RH_SomMotB_S2_2	47	205	159	255
246	17NetworksRHSomMotBS23	17Networks_RH_SomMotB_S2_3	47	205	160	255
247	17NetworksRHSomMotBS24	17Networks_RH_SomMotB_S2_4	47	205	161	255
248	17NetworksRHSomMotBS25	17Networks_RH_SomMotB_S2_5	47	205	162	255
249	17NetworksRHSomMotBS26	17Networks_RH_SomMotB_S2_6	47	205	163	255
250	17NetworksRHSomMotBS27	17Networks_RH_SomMotB_S2_7	47	205	165	255
251	17NetworksRHSomMotBS28	17Networks_RH_SomMotB_S2_8	47	205	166	255
252	17NetworksRHSomMotBS29	17Networks_RH_SomMotB_S2_9	47	205	167	255
253	17NetworksRHSomMotBS210	17Networks_RH_SomMotB_S2_10	47	205	168	255
254	17NetworksRHSomMotBS211	17Networks_RH_SomMotB_S2_11	47	205	169	255
255	17NetworksRHSomMotBS212	17Networks_RH_SomMotB_S2_12	47	205	170	255
256	17NetworksRHSomMotBS213	17Networks_RH_SomMotB_S2_13	47	205	171	255
257	17NetworksRHSomMotBS214	17Networks_RH_SomMotB_S2_14	47	206	164	255
258	17NetworksRHSomMotBS215	17Networks_RH_SomMotB_S2_15	47	206	165	255
259	17NetworksRHDorsAttnATempOcc1	17Networks_RH_DorsAttnA_TempOcc_1	78	156	60	255
260	17NetworksRHDorsAttnATempOcc2	17Networks_RH_DorsAttnA_TempOcc_2	78	156	62	255
261	17NetworksRHDorsAttnATempOcc3	17Networks_RH_DorsAttnA_TempOcc_3	78	156	63	255
262	17NetworksRHDorsAttnATempOcc4	17Networks_RH_DorsAttnA_TempOcc_4	78	156	64	255
263	17NetworksRHDorsAttnATempOcc5	17Networks_RH_DorsAttnA_TempOcc_5	78	156	65	255
264	17NetworksRHDorsAttnASPL1	17Networks_RH_DorsAttnA_SPL_1	79	155	58	255
265	17NetworksRHDorsAttnASPL2	17Networks_RH_DorsAttnA_SPL_2	79	155	59	255
266	17NetworksRHDorsAttnASPL3	17Networks_RH_DorsAttnA_SPL_3	79	155	60	255
267	17NetworksRHDorsAttnASPL4	17Networks_RH_DorsAttnA_SPL_4	79	155	62	255
268	17NetworksRHDorsAttnASPL5	17Networks_RH_DorsAttnA_SPL_5	79	155	63	255
269	17NetworksRHDorsAttnASPL6	17Networks_RH_DorsAttnA_SPL_6	79	155	64	255
270	17NetworksRHDorsAttnASPL7	17Networks_RH_DorsAttnA_SPL_7	79	155	65	255
271	17NetworksRHDorsAttnASPL8	17Networks_RH_DorsAttnA_SPL_8	79	155	66	255
272	17NetworksRHDorsAttnASPL9	17Networks_RH_DorsAttnA_SPL_9	79	155	67	255
273	17NetworksRHDorsAttnBTempOcc1	17Networks_RH_DorsAttnB_TempOcc_1	5	118	15	255
274	17NetworksRHDorsAttnBPostC1	17Networks_RH_DorsAttnB_PostC_1	5	118	13	255
275	17NetworksRHDorsAttnBPostC2	17Networks_RH_DorsAttnB_PostC_2	5	118	14	255
276	17NetworksRHDorsAttnBPostC3	17Networks_RH_DorsAttnB_PostC_3	5	118	16	255
277	17NetworksRHDorsAttnBPostC4	17Networks_RH_DorsAttnB_PostC_4	5	118	17	255
278	17NetworksRHDorsAttnBPostC5	17Networks_RH_DorsAttnB_PostC_5	5	118	18	255
279	17NetworksRHDorsAttnBPostC6	17Networks_RH_DorsAttnB_PostC_6	5	118	19	255
280	17NetworksRHDorsAttnBPostC7	17Networks_RH_DorsAttnB_PostC_7	5	118	20	255
281	17NetworksRHDorsAttnBPostC8	17Networks_RH_DorsAttnB_PostC_8	5	118	21	255
282	17NetworksRHDorsAttnBFEF1	17Networks_RH_DorsAttnB_FEF_1	5	119	15	255
283	17NetworksRHDorsAttnBFEF2	17Networks_RH_DorsAttnB_FEF_2	5	119	16	255
284	17NetworksRHDorsAttnBFEF3	17Networks_RH_DorsAttnB_FEF_3	5	119	17	255
285	17NetworksRHSalVentAttnAParOper1	17Networks_RH_SalVentAttnA_ParOper_1	200	58	250	255
286	17NetworksRHSalVentAttnAParOper2	17Networks_RH_SalVentAttnA_ParOper_2	200	58	251	255
287	17NetworksRHSalVentAttnAParOper3	17Networks_RH_SalVentAttnA_ParOper_3	200	58	252	255
288	17NetworksRHSalVentAttnAPrC1	17Networks_RH_SalVentAttnA_PrC_1	200	57	251	255
289	17NetworksRHSalVentAttnAIns1	17Networks_RH_SalVentAttnA_Ins_1	199	58	248	255
290	17NetworksRHSalVentAttnAIns2	17Networks_RH_SalVentAttnA_Ins_2	199	58	249	255
291	17NetworksRHSalVentAttnAIns3	17Networks_RH_SalVentAttnA_Ins_3	199	58	251	255
292	17NetworksRHSalVentAttnAIns4	17Networks_RH_SalVentAttnA_Ins_4	199	58	252	255
293	17NetworksRHSalVentAttnAIns5	17Networks_RH_SalVentAttnA_Ins_5	199	58	253	255
294	17NetworksRHSalVentAttnAIns6	17Networks_RH_SalVentAttnA_Ins_6	199	58	254	255
295	17NetworksRHSalVentAttnAIns7	17Networks_RH_SalVentAttnA_Ins_7	199	58	255	255
